"userID","Track","artist","genre","City","time","Day"
"792AF563","Ошибка","NaN","rusrap","Moscow","20:36:16","Friday"
"1260ED3E","Throw It Down","Dominique Young Unique","dance","Saint-Petersburg","9:31:37","Wednesday"
"A01684D3","Chapoteo","Marquess","pop","Moscow","14:50:51","Friday"
"C1378D94","Get up!","THA J-SQUAD","hip","Moscow","20:01:37","Friday"
"7671A47A","Миражи","Восток","ruspop","Moscow","21:59:33","Wednesday"
"E7F07B46","Crazy","The Manhattans","rnb","Moscow","13:39:46","Monday"
"91D91B2A","Friends","Farida","urban","Saint-Petersburg","21:58:06","Monday"
"C9B6780","RE:cochet","sunbomb","rock","Moscow","20:16:56","Friday"
"7767879B","Oblivion","Enea Leone & Roberto Bongianino","classical","Saint-Petersburg","21:19:03","Monday"
"INF","Не родись красивой","Роман Рыбин","pop","Moscow","13:55:31","Monday"
"B133CA20","Divertimento No. 17 in D K334/K320b: Menuetto I","Franz Welser-Möst","classical","Moscow","21:16:25","Friday"
"CDC24075","We Are Adventurers","Faolan","folk","Moscow","8:32:53","Monday"
"6CEB5568","Last Christmas","NaN","dance","Saint-Petersburg","13:38:20","Monday"
"FE41E939","Drum & Bass","DJ Rage","club","Moscow","20:04:31","Monday"
"DAC9704F","Nineteen Grams","Good Tiger","metal","Moscow","21:15:36","Friday"
"6E2534E6","Ты со мной","Псевдоним","rock","Saint-Petersburg","21:21:48","Monday"
"BD747F5A","Молитва (Я Матерь Божия ныне с молитвою...)","Ансамбль «AveMaria» (Мария Ария)","spiritual","Moscow","21:58:57","Friday"
"D3E1FF76","Peaceful Place","MFVgroup","ambient","Saint-Petersburg","21:25:48","Wednesday"
"FB5B0915","Make It Hot","Central Galactic","deep","Moscow","20:41:14","Friday"
"B5D8CE7A","4:52","The 94's","rock","Moscow","20:15:38","Friday"
"F83D951D","Я не буду","Особые Гости","rusrock","Moscow","21:24:56","Friday"
"4FB57E86","Free up Your Mind","Nattali Rize","reggae","Moscow","20:23:58","Friday"
"C88F61A5","Jesus Jeans","Cheesy Boy","hip","Moscow","20:26:28","Monday"
"385AAEBE","Synthesizers","NaN","rock","Saint-Petersburg","20:36:08","Friday"
"26804222","Humana","Jimmy Prime","hip","Moscow","13:43:50","Wednesday"
"CF0FAC0C","Blaze And Fade Out","NaN","electronic","Saint-Petersburg","9:51:02","Friday"
"77069C5C","Come My Lady","The Bronx Sluggers","rock","Moscow","20:08:00","Friday"
"2712DBCD","Randy Dandy O!","John Kraus","folk","Moscow","8:37:38","Monday"
"8B78FA96","Шукала","Olya Gram","electronic","Moscow","8:23:15","Friday"
"456603CD","Ase Me Na Figo","Les Au Revoir","pop","Saint-Petersburg","21:53:08","Friday"
"2E0E5DAF","Shut It Down","Babi Mac","rock","Moscow","13:54:37","Friday"
"BFDA7A85","Move for Freedom","NaN","dance","Moscow","14:35:42","Wednesday"
"BFD745D6","Cumbia del Sol","Grupo Yamaro","latin","Moscow","8:31:50","Friday"
"7170EFE0","The South Never Died","Moccasin Creek","southern","Moscow","9:10:53","Friday"
"9B223163","Lights Out In London","Heaven's Basement","rock","Moscow","13:12:33","Wednesday"
"B24668A0","Mad over You Mashup","Nana Fofie","singer","Moscow","20:36:51","Monday"
"EC9E52EE","4 Estampas andaluzas: No. 4. Barquitos de Cadiz","Artur Pizarro","classical","Moscow","20:33:46","Monday"
"61C5B954","Ты готов услышать нет?","NaN","rusrap","Moscow","8:13:20","Wednesday"
"40EC2297","Worried About Ray","The Hoosiers","pop","Moscow","14:56:02","Wednesday"
"9080BB6","Hillbilly Fever","Jerry Lee Lewis","rock","Moscow","14:05:41","Wednesday"
"AA3651C","Object of Your Desire","Amber","black","Saint-Petersburg","21:05:22","Monday"
"3581900D","Raga","Zigadoo Moneyclips","pop","Saint-Petersburg","14:45:05","Wednesday"
"81741167","Somewhere Only We Know","Somewhere Only We Know","rock","Moscow","20:26:22","Monday"
"8B0A260F","La Belle et La Bête","Jean-Luc Kandyoti","miscellaneous","Moscow","13:50:35","Friday"
"647B7722","Thing Called Love","Wolfram","NaN","Moscow","20:23:26","Monday"
"F5713B6D","NaN","NaN","rnb","Moscow","14:14:03","Friday"
"71567952","Put Your Love On Me","Diztortion","dance","Moscow","14:11:10","Monday"
"97F67538","Thick As Thieves","Cavo","rock","Moscow","8:55:30","Friday"
"2D210757","Alone","NaN","dance","Moscow","14:10:49","Monday"
"DCBEDB15","Serenade","Jim Brickman","pop","Moscow","14:09:22","Monday"
"2318C1A5","Breakdown","NaN","house","Moscow","9:05:38","Friday"
"BE0658FE","Jump Up","Creaky Jackals","dance","Moscow","9:33:36","Wednesday"
"32369921","It's Gonna Be A Lovely Day","S.O.U.L. S.Y.S.T.E.M.","film","Saint-Petersburg","13:13:20","Monday"
"32481EE4","Confidenziale","Mina","pop","Saint-Petersburg","13:39:20","Friday"
"CD19801F","Pull marine","Nouveau en ville","pop","Saint-Petersburg","9:10:42","Friday"
"594F9A46","Why Haven't I Met You?","Cameron Dallas","pop","Moscow","21:59:47","Monday"
"871F1C10","Грёзы","Masstank","rusrap","Saint-Petersburg","20:40:18","Wednesday"
"1FD68461","Ласточки","Леонид Фёдоров","local","Moscow","13:12:11","Friday"
"B5496034","Think of You","Go C Cal","reggae","Moscow","20:48:43","Friday"
"F3F98D4F","С головой","Солнцеворот","folkrock","Moscow","14:29:38","Wednesday"
"3A4A3D02","Mhm Mhm","NaN","pop","Saint-Petersburg","14:38:54","Friday"
"BC50807E","Criminal Minds","Iron Cross","punk","Saint-Petersburg","14:10:54","Monday"
"784ED6B2","Free State","NaN","dance","Moscow","13:20:33","Monday"
"BE609F6F","Butterfly (Freak U Up)","DJ 7su","folk","Moscow","8:35:07","Monday"
"5611CEB8","Better Now","Anth","hip","Moscow","9:58:33","Monday"
"37928856","Radio Active","Boom Masters","fitness","Moscow","21:45:58","Friday"
"B5FE83C2","Euphoria","Adam Liria","electronic","Moscow","13:10:13","Wednesday"
"DDE57F90","Ballade De Melody Nelson","Johnny Depp","french","Moscow","9:51:35","Wednesday"
"93319918","Suicide Girl","Belle & Sebastian","alternative","Moscow","14:15:56","Wednesday"
"B4913E7D","С ума сходил","Алёна Высотская","ruspop","Moscow","21:17:40","Wednesday"
"9B751C0B","(How Much Is) That Doggie in the Window","Patti Page","pop","Saint-Petersburg","13:33:21","Wednesday"
"E38FA711","Slow Down","Normani","pop","Moscow","21:34:37","Friday"
"CE6BFED2","You Facinate Me So","Tom Wopat","jazz","Moscow","13:29:51","Friday"
"INF","Spindrift","Syntech","electronic","Moscow","14:56:03","Monday"
"828ACB3C","Die musikalische Schlittenfahrt: No. 1 Intrada","NaN","classical","Moscow","21:53:14","Friday"
"29E6B1CF","Among Them","Dreamy","electronic","Saint-Petersburg","14:25:07","Monday"
"664B9AC3","Cookie","Final Sketch","electronic","Moscow","8:31:20","Friday"
"3E2B5AF0","Dee Dee & the Vegetable Cake","Henning Pertiet","blues","Saint-Petersburg","21:38:05","Monday"
"45E7687E","Demons","Guitar Masters","jazz","Moscow","13:14:44","Friday"
"9E7BB47","Summertime","Mozortilo and His Orchestra","dance","Moscow","21:03:15","Friday"
"EB838D2C","Shen tsamodi","Masteri","hip","Moscow","8:53:29","Friday"
"CC4B6FBB","Computech","Psycraft","trance","Moscow","20:31:44","Monday"
"AB4DE152","I Wanna Be Myself","Don Laka","disco","Saint-Petersburg","13:21:53","Monday"
"23B2C89E","Won't Forget About You","Brunelle","dance","Moscow","21:58:07","Monday"
"7E904FCB","Mortal Kombat","Nation Traping","NaN","Moscow","14:20:50","Wednesday"
"54C3583A","Purrfect","Funki Porcini","electronic","Saint-Petersburg","20:58:39","Monday"
"3D884239","Dead Time","Painted Black","metal","Saint-Petersburg","13:32:16","Friday"
"E112CCDF","Kriminal Instinct Riddim","sting g","reggae","Moscow","14:23:41","Friday"
"57531363","Beg Like a Dog","Vanessa Falk","pop","Moscow","21:09:02","Wednesday"
"E70CFC87","The John Wayne","Little Green Cars","alternative","Moscow","13:47:27","Wednesday"
"B5496034","Hell or Heaven","The Jimmys","blues","Moscow","20:22:26","Friday"
"2E0A341F","Prince Rainer","Lord Invader","latin","Moscow","21:37:01","Friday"
"8DBC266D","Matara","PTRD","rap","Moscow","14:42:14","Monday"
"26D17E30","Wrong","Coffin Problem","rock","Moscow","9:31:06","Friday"
"9814F40F","Tempted to Touch","Zaeden","house","Saint-Petersburg","20:53:00","Wednesday"
"835FCB78","Surprise Party","BOLDY JAMES","hip","Saint-Petersburg","21:47:08","Monday"
"4854CDD5","How Could He Do This To Me","Tammy Haywood","pop","Moscow","20:29:45","Friday"
"F611878E","Whiplash","Don Ellis Band","jazz","Moscow","8:39:55","Friday"
"3E636D5","Queen of light","Tony Sieber","electronic","Moscow","21:47:16","Monday"
"28862BF2","The Hyphen","Frank Jackson","children","Moscow","13:13:06","Wednesday"
"2148990","Сіяч","Skinia Worship","religious","Moscow","21:03:04","Friday"
"658F5719","I Want You (She's So Heavy)","Alvin Lee","rock","Saint-Petersburg","14:19:58","Friday"
"548F0417","Medicine","Mouth Of The Architect","rock","Moscow","20:16:55","Friday"
"AE38B74A","Almost","Dave Hollister","rnb","Moscow","14:03:13","Friday"
"72D6B7F8","Аминат","Аскер Кушу","caucasian","Moscow","21:21:28","Friday"
"C4A9AD27","Tsunami","oneBYone","electronic","Moscow","8:51:36","Wednesday"
"8A794B2C","Розовая девочка","Егор Гугаев","folk","Moscow","20:55:25","Wednesday"
"5D256504","NaN","NaN","NaN","Saint-Petersburg","13:19:42","Monday"
"1422520F","Behold the Machine","Vernian Process","rock","Moscow","8:25:54","Wednesday"
"3A2785B9","Whistle","Baby Whistle","rap","Moscow","9:39:57","Wednesday"
"8151C9C","Into the Pain","New Disorder","metal","Saint-Petersburg","14:26:51","Friday"
"C4C8FD2A","Part of Me","LittleKings","dance","Moscow","14:54:44","Monday"
"8B28C40B","Shit Talking Creep","Mykki Blanco","hiphop","Saint-Petersburg","9:45:45","Wednesday"
"3A57CE39","Фокусы","NaN","pop","Moscow","9:42:32","Wednesday"
"1A93AB97","Step Aside","Steppa Style","drum","Moscow","21:01:38","Monday"
"3058BEC6","Chasin Joe","Feu d'or","dance","Moscow","21:28:33","Wednesday"
"7607BB3C","Rat-at-at","The Skints","reggae","Moscow","13:25:22","Wednesday"
"D74F5201","The Mad Arab","Mercyful Fate","extrememetal","Saint-Petersburg","13:30:54","Wednesday"
"DF59F50E","I Will Follow You into the Dark","SayWeCanFly","pop","Saint-Petersburg","14:13:01","Monday"
"8D10EF4B","Bizarre Love Triangle","Frente!","pop","Saint-Petersburg","14:37:43","Monday"
"3344859E","The Drinking Eye","Arab Strap","pop","Moscow","9:35:39","Wednesday"
"44ABCB2B","Pit Warrior","Sunrise Skater Kids","punk","Saint-Petersburg","21:21:18","Wednesday"
"3F85A65C","Numb / Encore","The new west project","NaN","Moscow","9:33:05","Monday"
"A8D68EA7","Patience","Ólöf Arnalds","folk","Moscow","20:06:13","Monday"
"DF8BD5BD","NaN","NaN","jazz","Moscow","20:57:48","Monday"
"FFF05D6C","Fly High","Me & My","pop","Saint-Petersburg","14:59:38","Friday"
"DFD129F8","You're the Top","Diana Panton","jazz","Saint-Petersburg","20:43:52","Friday"
"3914DB03","Дорогие юные друзья","Enjoykin","pop","Saint-Petersburg","9:35:40","Friday"
"B0C9F41","Sure You Will","Osi","rock","Moscow","13:57:51","Monday"
"B60E849","Pagliacci: Recitar!...Vesti la giubba (Act I)","NaN","classical","Moscow","13:31:02","Wednesday"
"FBDD0EDE","Serene Study","ConcentrationMusic","world","Saint-Petersburg","13:33:55","Friday"
"625A67F7","Complete","Danglo","dance","Saint-Petersburg","9:16:11","Monday"
"15274556","Ninna nanna ninna oh","NaN","children","Moscow","21:58:58","Monday"
"ACD224AA","Roar","Gabrielle","pop","Moscow","8:33:39","Monday"
"749F04C5","Bolero A Marcos","Vicente Amigo","pop","Saint-Petersburg","8:32:07","Wednesday"
"F41C78EA","Smoke Bomb","Datsik","dance","Saint-Petersburg","21:13:13","Monday"
"E123DA6E","Seq and You Shall Find","AK/DK","dance","Saint-Petersburg","21:49:10","Monday"
"C0D2A0EC","Nagged to Death","Nag","punk","Moscow","8:00:57","Friday"
"6FD09F42","If I Were Sorry","Frans","pop","Moscow","14:35:33","Wednesday"
"BDA3B275","Skygazer","alucidnation","electronic","Moscow","21:26:20","Friday"
"84A63C7B","Only Love","Wafia","pop","Moscow","8:00:12","Monday"
"C017C76A","Song For You","Mystic Floor","dance","Moscow","20:52:37","Monday"
"4947F4AE","Bad Timing","Markus Anthony","deep","Saint-Petersburg","13:35:21","Friday"
"F2DD7059","Dağlar Dağlar","Kurtalan Ekspres","türkçe","Moscow","20:12:24","Friday"
"9E2C9E74","The Lizard King","Adnan Jakubovic","dance","Saint-Petersburg","8:22:43","Friday"
"893CA33D","Ik Trap","Sevn Alias","rap","Moscow","9:00:43","Friday"
"C7B04A1","Structure","Innerpartysystem","alternative","Moscow","8:54:37","Monday"
"A126F361","Incredible Voyage","Yunton Beach","electronic","Saint-Petersburg","14:30:24","Monday"
"10101201","Always Something There To Remind Me","Naked Eyes","rock","Saint-Petersburg","14:57:44","Wednesday"
"A5F83B0E","Boston","Augustana","rock","Moscow","8:39:16","Wednesday"
"F256FBE3","Love Prisoner","NaN","dance","Saint-Petersburg","9:22:32","Wednesday"
"2D5D03B","The Ones to Bleed","Binary Creed","metal","Moscow","21:38:26","Monday"
"AEE79646","Лета не будет","Джон Даллер","pop","Moscow","20:31:25","Friday"
"F053B18E","Enjoy the Silence","8-Bit Misfits","rock","Moscow","21:06:26","Wednesday"
"C06A7040","Не нужно тепло","NaN","rusrap","Moscow","14:39:43","Friday"
"29D5CFCC","Радио Такси","Виктор Тюменский","shanson","Moscow","8:31:48","Monday"
"ED8D546F","Zebra Boogie 2","The Jazzinvaders","jazz","Moscow","21:17:43","Monday"
"EC53E93B","Just Don't Say Goodbye","Madera & Jenny T feat. Jenny T","dance","Moscow","8:47:58","Friday"
"93ECB8B9","I Hope You Dance","Lee Ann Womack","pop","Saint-Petersburg","13:58:06","Monday"
"F68B7902","Not This Time","The 2 Bears","electronic","Saint-Petersburg","13:05:33","Wednesday"
"A66859B","Como el perro del hortelano (con El Chinchilla)","Maki","pop","Moscow","8:26:42","Friday"
"51DFE06","Full Moon over Georgia","Andrea Colburn & Mud Moseley","country","Moscow","20:02:14","Wednesday"
"2F77CDF5","Мама не рада","The Chemodan","hip","Moscow","9:05:27","Friday"
"124E0F99","Единорог","Radio Kamerger","local","Moscow","21:40:25","Monday"
"A1261D26","NaN","NaN","jazz","Moscow","20:26:58","Monday"
"AD6E2689","Snake Bite","Eliminate","dubstep","Saint-Petersburg","9:20:27","Monday"
"A8BE8F86","Mariaisabela","The Locos","ska","Moscow","21:36:48","Friday"
"97381156","TranceFusion part 1: The Longing","Chris Spheeris & Anthony Mazzella","world","Moscow","21:23:59","Monday"
"C0CE1014","Helen","Mushmellow","alternative","Moscow","14:13:44","Friday"
"2BC91F5B","Млада действие III: Фантастическое Коло","NaN","classical","Moscow","13:25:16","Monday"
"94913634","Illusion","Mika Olson","dance","Moscow","9:59:42","Friday"
"946A80E9","Bottoms Up","The Track Dealer","hip","Moscow","14:45:52","Friday"
"D7551854","Under Water","Fareoh","electronic","Moscow","13:36:26","Wednesday"
"2B987A62","See Any Time","Kingpheezle","world","Saint-Petersburg","13:19:12","Friday"
"D3613F0A","On My Block","Scarface","rap","Moscow","20:18:28","Wednesday"
"D0B10C1B","Beamer Benz or Bentley","NaN","hip","Moscow","13:46:06","Friday"
"8151C9C","Goodnight","Dry Kill Logic","numetal","Saint-Petersburg","13:50:25","Friday"
"3535B6F0","Nocturne No. 20 in C sharp minor. Op. post.","Sarah Chang","classical","Moscow","20:08:57","Monday"
"93C8ACE4","Советская","Оркестръ КУШ","world","Moscow","14:55:09","Friday"
"2718A2FF","You and Me","Eklo feat. JordinLaine","dance","Moscow","21:02:32","Friday"
"4A972520","Chasm","Circle of Dust","electronic","Moscow","20:26:43","Friday"
"C80F661F","Tripping Trolls","L.A.B.","trance","Moscow","20:44:17","Friday"
"D007A61C","Listen","Marvin Sapp","gospel","Moscow","20:42:02","Friday"
"62F4C470","Burn","Re:lounge","dance","Moscow","9:15:47","Wednesday"
"98301F85","Sunset","NaN","dance","Moscow","20:50:48","Wednesday"
"B79A123E","Herşey Güzel Olacak","Ziynet Sali","world","Moscow","21:09:30","Friday"
"D9B1312F","Есть контакт","Jahmal","pop","Moscow","14:02:49","Monday"
"2ECB5B63","Тихая сказка","Рэм Лебедев","fairytail","Moscow","13:19:40","Monday"
"5CCAE2CD","Disease","Hollywood Undead","rock","Moscow","8:27:37","Monday"
"FBBA2096","& U 2","Viper","hip","Saint-Petersburg","9:12:23","Wednesday"
"E37FBC0D","Que Nadie Sepa de Mi Sufrir","Jean Pierre Pascal","world","Saint-Petersburg","21:27:04","Friday"
"10F7E9D0","NaN","NaN","pop","Saint-Petersburg","20:23:14","Wednesday"
"1A661B90","Novocaine","Fog Lake","rock","Saint-Petersburg","14:02:04","Wednesday"
"343415BB","Expectations","Lauren Jauregui","pop","Moscow","14:32:00","Wednesday"
"5CFB5F7B","Goodbye Stranger","Supertramp","rock","Saint-Petersburg","13:11:52","Monday"
"E913223B","Summer Rain","I Blame Coco","alternative","Saint-Petersburg","9:09:08","Wednesday"
"51AEC23B","ОЭ","Elvira T","ruspop","Moscow","9:54:49","Monday"
"72127EF5","Respect Yourself","Gerald Albright","jazz","Saint-Petersburg","13:33:54","Wednesday"
"C0D510C","Ticket to ride","Back to the Beatles","pop","Moscow","13:55:03","Friday"
"DC1C1E8F","Post Mortem Suffering","Heads For The Dead","extrememetal","Moscow","14:30:03","Monday"
"CEC3534B","Утром туманным","Solvie","reggae","Moscow","21:25:57","Friday"
"F774B02A","Blue Moon","The Marcels","rock","Saint-Petersburg","20:50:50","Wednesday"
"1AE1E347","Сыктывкар","Lazy Riot","punk","Saint-Petersburg","20:10:13","Friday"
"3CED8CA8","The Evil That Men Do","Paul Gilbert","rock","Moscow","21:53:31","Wednesday"
"E17812F2","Into the Grey","Lost Atlanta","metal","Moscow","9:18:15","Wednesday"
"181D9449","Bonfire","Earsugar","psychedelic","Moscow","20:23:53","Friday"
"3E28C17F","It's Christmas","Jon Peter Lewis","holiday","Saint-Petersburg","8:02:23","Friday"
"7BC208D","Handclap","Begin Transmission","pop","Moscow","21:57:05","Monday"
"E310945F","Eye Adaba","Asa","pop","Moscow","20:56:23","Friday"
"8559CE03","Slumlords","Trap Zius","electronic","Moscow","13:15:11","Monday"
"4E012F4C","Kabhi Khushi Kabhie Gham (From ""Kabhi Khushi K...","Jatin-Lalit","soundtrack","Saint-Petersburg","14:50:10","Friday"
"B5D0369","Traveler","The Green Child","pop","Moscow","20:56:24","Wednesday"
"C93E4983","Destiny","Zero 7","pop","Saint-Petersburg","14:56:03","Wednesday"
"3774C82E","Backseat Driver","Thorbjørn Risager & The Black Tornado","blues","Moscow","8:30:27","Friday"
"F7DF525C","Sheyiboneh","Eli Marcus","world","Moscow","13:38:09","Monday"
"A353EBCF","Junto A Ti","Jencarlos Canela","latin","Moscow","13:00:09","Friday"
"D065CA2C","Mano a Mano","Marius Ruhland","miscellaneous","Saint-Petersburg","13:57:55","Wednesday"
"A65A2719","All I Wanna Say","Lontalius","electronic","Moscow","21:30:44","Monday"
"7784A0C7","Spring","Masakichi","rock","Moscow","20:47:35","Friday"
"8A0430FF","Elfin Dance Op. 12","Frencis","classical","Moscow","9:29:42","Monday"
"F46CDF90","Miami","DJ RICH-ART","electronic","Moscow","20:56:00","Monday"
"4662EC83","Fire Burn","NaN","reggae","Moscow","21:06:39","Wednesday"
"3421909A","Tous Lipamai","Sakis Arseniou","world","Moscow","21:49:15","Wednesday"
"DB40528B","Merlin","NaN","progressive","Moscow","9:15:07","Wednesday"
"A690A81","Underground Sound","Rhino Drum","dance","Moscow","20:34:49","Friday"
"934374A5","Catacombs","Among The Missing","metal","Saint-Petersburg","14:17:52","Friday"
"BD253D98","Never Turn Back","Ben Moody","rock","Saint-Petersburg","13:00:39","Wednesday"
"9C05E499","One Tear Away","Airbase","trance","Saint-Petersburg","20:28:21","Wednesday"
"B6E6CDD0","Cracks","Soleima","pop","Moscow","9:45:35","Friday"
"3271A69D","Gute Menschen","OK KID","hip","Saint-Petersburg","20:28:07","Wednesday"
"66C14F89","Colpa Del Whisky","Vasco Rossi","rock","Saint-Petersburg","20:41:14","Wednesday"
"3F80F13B","Synthetic Halloween Pt. 1","Umbra Syndicate","experimental","Moscow","20:08:22","Wednesday"
"951DB1D7","Concrete Couch","Scarface","rap","Saint-Petersburg","21:42:26","Friday"
"B22C72F6","Everytime","Venus Kaly","dance","Moscow","9:09:51","Friday"
"A1758C97","Бог забыт","Иван Ожогин","miscellaneous","Moscow","8:01:23","Monday"
"F93BC172","And the Story Goes","Brian Simpson","jazz","Moscow","14:15:55","Wednesday"
"FBC2D56C","Any Way The Wind Blows","The Mothers Of Invention","rock","Moscow","8:12:09","Wednesday"
"451729DE","Crucified","Rave The Reqviem","electronic","Moscow","13:17:44","Friday"
"894B973B","One of the Boys","Mott The Hoople","rock","Moscow","21:28:44","Monday"
"CF4CBE0E","Весёлые трутни","Весёлые Трутни","punk","Moscow","20:12:07","Wednesday"
"252445B5","Dulce Dolor","Bascur","hip","Moscow","13:43:59","Wednesday"
"5C24ACCB","Les contes d'Hoffmann Act IV: ""Ne plus chanter...","Wiener Staatsopernorchester","classical","Moscow","21:39:42","Wednesday"
"E923A9DF","Samantha","Eths","rock","Moscow","21:31:46","Friday"
"D8C6CE91","不是兄弟 (Feat. KZ)","24herbs","hip","Moscow","13:24:55","Wednesday"
"805EBED4","Yaşamak Ne Güzel Şey","Ajda Pekkan","pop","Moscow","20:23:11","Friday"
"13B6620E","You Get My Drop","NaN","alternative","Moscow","21:25:54","Friday"
"A8935A2A","Blue Because Of You","The Big Three Trio","vocal","Moscow","13:54:28","Wednesday"
"BF312EC3","The Profane","Angelo Spampinato","jazz","Moscow","21:40:59","Friday"
"6576D4B7","Kundschafterlied (1986)","Ensemble ""Klassenbrüder - Waffenbrüder"" Karl-M...","pop","Saint-Petersburg","8:57:35","Monday"
"72FFA532","Между нами","MERLICH","ruspop","Moscow","14:17:06","Friday"
"67421AC2","Почувствуй","NaN","rusrap","Saint-Petersburg","9:40:19","Friday"
"A76918B9","The Rock Rolls On","Gwyllion","rock","Moscow","21:45:10","Monday"
"9F275AE1","The Life Of Riley","The Lightning Seeds","pop","Moscow","13:13:46","Friday"
"81385C7","Avalanche","Cellar Darling","folkmetal","Moscow","13:56:30","Wednesday"
"77153500","NaN","NaN","NaN","Saint-Petersburg","20:16:01","Friday"
"C11DB0EA","Summertime (feat. Kimberly Green)","Alias One","hip","Moscow","13:21:28","Friday"
"36CDE64F","Trance","Relax Meditate Sleep","new","Moscow","21:50:58","Friday"
"3A23D75D","Welcome To My Nightmare","Ronnie Dio","metal","Moscow","9:23:31","Monday"
"DEE9FEC8","Come On Let's Go","Los Lobos","pop","Moscow","13:08:23","Monday"
"B5D8C21A","Terra Sem Lei","Kickstarts","dance","Moscow","9:31:10","Friday"
"39C79805","Flip It","NaN","dance","Saint-Petersburg","9:39:26","Wednesday"
"CB9E8537","УК РФ","Карандаш","rusrap","Moscow","20:40:57","Friday"
"7671A47A","Миражи","Восток","ruspop","Moscow","21:59:33","Wednesday"
"D8F36F8B","Я живу не унываю","Эдуард Хуснутдинов","russian","Saint-Petersburg","8:24:46","Friday"
"5261B2EE","Sleeping Alone","Heart In Hand","hardcore","Moscow","20:14:46","Monday"
"21907798","Dreamy Figure","Atrium","easy","Moscow","13:43:05","Monday"
"84C77DC1","Менуети","The Yurchash","pop","Saint-Petersburg","20:19:16","Wednesday"
"1F78104F","Clouds","Connie Constance","alternative","Moscow","21:20:01","Friday"
"2D95FABC","С этого дня","NaN","pop","Moscow","14:16:29","Monday"
"D531FD61","Капитан арктика","NaN","ruspop","Saint-Petersburg","8:09:28","Wednesday"
"CF58ECA7","Bi Kelma Menak","Shireen Abdul Wahab","world","Moscow","13:31:01","Wednesday"
"FEE61B76","Breath","Mafia","electronic","Moscow","8:42:07","Monday"
"A010EB7E","Anthem Z. 36: O God Thou Hast Cast Us Out","La Tempête","classical","Moscow","9:39:33","Friday"
"BF95D480","You Can't Stop Us Now","Sing Me To Sleep","metalcore","Moscow","14:07:35","Friday"
"B4DAA989","Phone","Эскимос Crew","rusrap","Saint-Petersburg","20:57:04","Monday"
"F7E760F2","Midwest Rock (Play Along for Drums)","Drum! Drum! Drum!","rock","Saint-Petersburg","13:38:10","Wednesday"
"D4AE0967","Танцуй","NaN","ruspop","Moscow","8:47:11","Monday"
"D663907C","Draw Nigh","Eddie James","religious","Moscow","8:53:45","Wednesday"
"7DFA509A","NaN","NaN","NaN","Saint-Petersburg","21:53:47","Monday"
"4304A2E4","Golden Arrow","Lilja Bloom","dance","Moscow","9:37:13","Wednesday"
"782AD4DE","Red Hot","Sam The Sham","pop","Moscow","8:06:01","Friday"
"66D4D414","Mama Told Me Not to Come","Vital Fire","rock","Saint-Petersburg","9:12:50","Monday"
"EC2FA284","89 to Infinity","R.T.P. DA DREAM","hip","Moscow","13:30:26","Monday"
"798C1929","Bye Bye Blackbird","NaN","jazz","Saint-Petersburg","14:55:12","Wednesday"
"8AC9D331","F8","Day By Day","dance","Moscow","14:31:36","Monday"
"2CACA25E","Hallelujah","Brett Young","country","Moscow","13:15:40","Wednesday"
"F2F43D8B","Revolution","NaN","pop","Moscow","14:41:00","Wednesday"
"43EFA69","Darkness","Rage Against The Machine","film","Moscow","13:48:51","Wednesday"
"143A3AAF","Bistro Fada","Stephane Wrembel","folk","Saint-Petersburg","14:21:27","Friday"
"C7A8DC51","Журавлі","The Hardkiss","pop","Moscow","14:54:10","Friday"
"8DCB0D5F","Chasing","NaN","house","Moscow","14:14:49","Friday"
"9B0D58C5","Great Summer","Vance Joy","folk","Saint-Petersburg","13:06:39","Friday"
"E9DD0F04","Metal Detectors","NaN","hip","Moscow","8:29:24","Friday"
"6ECA9494","City Of Stars (Rhapsody)","William Goldstein","classical","Moscow","9:37:58","Friday"
"DDED3E3","The Molly Maguires","Saint Bushmill's Choir","rock","Moscow","9:25:17","Wednesday"
"69F6171E","Change Of Heart","LoFi Chill","instrumental","Saint-Petersburg","8:51:24","Friday"
"CDF3EA22","Soul Survivor","Robert Tepper","pop","Moscow","14:38:07","Friday"
"7F711753","Salvation 1998 Original (feat. Arron the Barron)","Mr Quest","electronic","Moscow","20:26:07","Monday"
"75D41EC0","Zodiak","NaN","dubstep","Moscow","20:46:51","Wednesday"
"FF9C157","Together","Allen & Envy","dance","Moscow","9:55:47","Wednesday"
"E20BA94E","Здесь","Обе-Рек","rusrock","Saint-Petersburg","20:14:17","Friday"
"312B77F1","Филин","ALUR","pop","Moscow","21:07:34","Wednesday"
"6F1A754D","0% Finance","GZA/Genius","hip","Saint-Petersburg","8:13:25","Friday"
"B6467442","All By Myself","Elias Hämäläinen","pop","Moscow","21:34:55","Monday"
"54BB3BEF","Ты и я","4POST","ruspop","Moscow","9:21:53","Wednesday"
"233C8D0C","Highway","NaN","dance","Moscow","8:44:37","Friday"
"195C60A4","Where the Love Goes","Anjulie feat. Oskar Flood","dance","Saint-Petersburg","14:09:18","Friday"
"65E1F522","I Lose My Mind","Disco Rouge","dance","Saint-Petersburg","13:57:01","Monday"
"1DFFEACB","Living On My Own","Icônes Gays","pop","Moscow","20:17:01","Monday"
"BF6EDFA4","Sweet Dreams","Baby Music","children","Saint-Petersburg","21:48:23","Monday"
